trade_id,timestamp_executed,delivery_start,delivery_end,direction,volume_mw,price_eur_mwh,plant_id,strategy,pnl_eur,trader_id,order_type,remit_reported
TRD-001833,2026-02-03T22:15:00Z,2026-02-03 22:15,2026-02-03 22:30,SELL,10,26.74,RHEIN_CCGT,BALANCING,1640.55,TR_SCHMIDT,ICEBERG,True
TRD-001834,2026-02-03T15:30:00Z,2026-02-03 15:30,2026-02-03 15:45,BUY,200,111.62,,SPREAD,3336.53,TR_FISCHER,MARKET,True
TRD-001835,2026-02-04T23:30:00Z,2026-02-04 23:30,2026-02-04 23:45,SELL,20,64.25,RHEIN_CCGT,ID_OPTIM,881.44,TR_FISCHER,LIMIT,True
TRD-001836,2026-02-04T22:45:00Z,2026-02-04 22:45,2026-02-04 23:00,SELL,250,56.89,NORDSEE_WIND,ID_OPTIM,-1121.03,TR_FISCHER,LIMIT,True
TRD-001837,2026-02-04T10:45:00Z,2026-02-04 10:45,2026-02-04 11:00,SELL,20,73.12,ISAR_OCGT,ID_OPTIM,1621.31,TR_FISCHER,ICEBERG,True
TRD-001838,2026-02-04T09:45:00Z,2026-02-04 09:45,2026-02-04 10:00,BUY,380,59.91,,ID_OPTIM,1101.22,TR_MUELLER,MARKET,True
TRD-001839,2026-02-04T04:00:00Z,2026-02-04 04:00,2026-02-04 04:15,SELL,200,59.33,ISAR_OCGT,ID_OPTIM,2256.08,TR_WEBER,MARKET,True
TRD-001840,2026-02-04T08:30:00Z,2026-02-04 08:30,2026-02-04 08:45,SELL,50,55.86,RHEIN_CCGT,ID_OPTIM,5001.85,TR_SCHMIDT,MARKET,True
TRD-001841,2026-02-04T05:15:00Z,2026-02-04 05:15,2026-02-04 05:30,SELL,200,59.99,RHEIN_CCGT,DA_HEDGE,7.59,TR_WEBER,MARKET,True
TRD-001842,2026-02-04T22:45:00Z,2026-02-04 22:45,2026-02-04 23:00,BUY,200,76.39,,BALANCING,1379.9,TR_FISCHER,ICEBERG,True
TRD-001843,2026-02-04T05:00:00Z,2026-02-04 05:00,2026-02-04 05:15,SELL,100,44.62,ISAR_OCGT,BALANCING,663.57,TR_SCHMIDT,MARKET,True
TRD-001844,2026-02-04T04:30:00Z,2026-02-04 04:30,2026-02-04 04:45,SELL,150,94.63,BAYERN_SOLAR,ID_OPTIM,-578.48,TR_FISCHER,LIMIT,True
TRD-001845,2026-02-04T01:00:00Z,2026-02-04 01:00,2026-02-04 01:15,SELL,10,80.72,BAYERN_SOLAR,SPREAD,364.65,TR_SCHMIDT,MARKET,True
TRD-001846,2026-02-04T18:00:00Z,2026-02-04 18:00,2026-02-04 18:15,BUY,250,114.26,,BALANCING,4084.27,TR_SCHMIDT,MARKET,True
TRD-001847,2026-02-04T15:30:00Z,2026-02-04 15:30,2026-02-04 15:45,SELL,10,63.74,RHEIN_CCGT,BALANCING,-1414.07,TR_WEBER,ICEBERG,True
TRD-001848,2026-02-04T00:30:00Z,2026-02-04 00:30,2026-02-04 00:45,SELL,380,31.7,NORDSEE_WIND,ID_OPTIM,4085.16,TR_FISCHER,ICEBERG,True
TRD-001849,2026-02-04T21:00:00Z,2026-02-04 21:00,2026-02-04 21:15,BUY,100,64.2,,ID_OPTIM,1906.38,TR_FISCHER,LIMIT,True
TRD-001850,2026-02-04T11:30:00Z,2026-02-04 11:30,2026-02-04 11:45,SELL,75,119.42,NORDSEE_WIND,DA_HEDGE,3330.06,TR_WEBER,ICEBERG,True
TRD-001851,2026-02-04T22:30:00Z,2026-02-04 22:30,2026-02-04 22:45,BUY,20,82.09,,ID_OPTIM,-5259.21,TR_MUELLER,LIMIT,True
TRD-001852,2026-02-05T04:00:00Z,2026-02-05 04:00,2026-02-05 04:15,SELL,150,18.32,ISAR_OCGT,BALANCING,-198.65,TR_WEBER,MARKET,True
TRD-001853,2026-02-05T01:30:00Z,2026-02-05 01:30,2026-02-05 01:45,SELL,75,24.57,ISAR_OCGT,ID_OPTIM,-4363.62,TR_WEBER,ICEBERG,True
TRD-001854,2026-02-05T04:00:00Z,2026-02-05 04:00,2026-02-05 04:15,SELL,150,32.68,ISAR_OCGT,DA_HEDGE,-234.47,TR_MUELLER,LIMIT,True
TRD-001855,2026-02-05T11:45:00Z,2026-02-05 11:45,2026-02-05 12:00,SELL,25,85.64,BAYERN_SOLAR,DA_HEDGE,3451.98,TR_FISCHER,LIMIT,True
TRD-001856,2026-02-05T13:00:00Z,2026-02-05 13:00,2026-02-05 13:15,SELL,150,95.8,BAYERN_SOLAR,ID_OPTIM,-1933.63,TR_FISCHER,LIMIT,True
TRD-001857,2026-02-05T16:00:00Z,2026-02-05 16:00,2026-02-05 16:15,SELL,50,107.42,RHEIN_CCGT,ID_OPTIM,3572.4,TR_MUELLER,LIMIT,True
TRD-001858,2026-02-05T21:45:00Z,2026-02-05 21:45,2026-02-05 22:00,SELL,380,64.76,RHEIN_CCGT,SPREAD,-1004.37,TR_MUELLER,ICEBERG,True
TRD-001859,2026-02-05T20:30:00Z,2026-02-05 20:30,2026-02-05 20:45,SELL,200,59.72,RHEIN_CCGT,DA_HEDGE,6738.04,TR_MUELLER,LIMIT,True
TRD-001860,2026-02-05T04:15:00Z,2026-02-05 04:15,2026-02-05 04:30,SELL,200,50.6,RHEIN_CCGT,ID_OPTIM,4503.49,TR_SCHMIDT,ICEBERG,True
TRD-001861,2026-02-05T08:00:00Z,2026-02-05 08:00,2026-02-05 08:15,BUY,50,77.57,,ID_OPTIM,5772.38,TR_SCHMIDT,LIMIT,True
TRD-001862,2026-02-05T20:00:00Z,2026-02-05 20:00,2026-02-05 20:15,BUY,380,62.65,,ID_OPTIM,902.95,TR_MUELLER,LIMIT,True
TRD-001863,2026-02-05T18:00:00Z,2026-02-05 18:00,2026-02-05 18:15,SELL,100,86.71,BAYERN_SOLAR,DA_HEDGE,-448.05,TR_WEBER,LIMIT,True
TRD-001864,2026-02-05T12:45:00Z,2026-02-05 12:45,2026-02-05 13:00,SELL,380,145.02,NORDSEE_WIND,DA_HEDGE,1847.65,TR_WEBER,MARKET,True
TRD-001865,2026-02-05T17:45:00Z,2026-02-05 17:45,2026-02-05 18:00,BUY,380,86.71,,DA_HEDGE,3003.22,TR_SCHMIDT,LIMIT,True
TRD-001866,2026-02-05T17:15:00Z,2026-02-05 17:15,2026-02-05 17:30,SELL,250,136.62,ISAR_OCGT,ID_OPTIM,1858.17,TR_WEBER,LIMIT,True
TRD-001867,2026-02-05T23:00:00Z,2026-02-05 23:00,2026-02-05 23:15,SELL,50,65.25,ISAR_OCGT,BALANCING,3219.69,TR_WEBER,LIMIT,True
TRD-001868,2026-02-05T15:15:00Z,2026-02-05 15:15,2026-02-05 15:30,SELL,150,97.74,BAYERN_SOLAR,BALANCING,5155.62,TR_MUELLER,LIMIT,True
TRD-001869,2026-02-05T16:15:00Z,2026-02-05 16:15,2026-02-05 16:30,SELL,100,80.35,NORDSEE_WIND,ID_OPTIM,-5158.56,TR_FISCHER,ICEBERG,True
TRD-001870,2026-02-05T11:00:00Z,2026-02-05 11:00,2026-02-05 11:15,SELL,50,112.17,RHEIN_CCGT,ID_OPTIM,-234.48,TR_MUELLER,LIMIT,True
TRD-001871,2026-02-05T02:00:00Z,2026-02-05 02:00,2026-02-05 02:15,SELL,380,51.83,ISAR_OCGT,DA_HEDGE,347.94,TR_FISCHER,LIMIT,True
TRD-001872,2026-02-05T20:00:00Z,2026-02-05 20:00,2026-02-05 20:15,SELL,75,52.49,NORDSEE_WIND,ID_OPTIM,-2763.46,TR_FISCHER,MARKET,True
TRD-001873,2026-02-05T04:00:00Z,2026-02-05 04:00,2026-02-05 04:15,SELL,100,50.32,RHEIN_CCGT,BALANCING,1168.66,TR_MUELLER,LIMIT,True
TRD-001874,2026-02-05T13:15:00Z,2026-02-05 13:15,2026-02-05 13:30,SELL,25,79.4,BAYERN_SOLAR,DA_HEDGE,3425.88,TR_FISCHER,LIMIT,True
TRD-001875,2026-02-05T16:30:00Z,2026-02-05 16:30,2026-02-05 16:45,SELL,200,100.98,NORDSEE_WIND,BALANCING,-1621.28,TR_FISCHER,ICEBERG,True
TRD-001876,2026-02-05T01:15:00Z,2026-02-05 01:15,2026-02-05 01:30,SELL,380,84.33,NORDSEE_WIND,ID_OPTIM,-907.15,TR_WEBER,LIMIT,True
TRD-001877,2026-02-05T23:15:00Z,2026-02-05 23:15,2026-02-05 23:30,SELL,20,15.61,BAYERN_SOLAR,ID_OPTIM,4051.13,TR_WEBER,ICEBERG,True
TRD-001878,2026-02-05T00:15:00Z,2026-02-05 00:15,2026-02-05 00:30,BUY,150,9.91,,ID_OPTIM,-1950.0,TR_MUELLER,ICEBERG,True
TRD-001879,2026-02-06T22:00:00Z,2026-02-06 22:00,2026-02-06 22:15,SELL,250,81.96,RHEIN_CCGT,DA_HEDGE,4759.22,TR_MUELLER,LIMIT,True
TRD-001880,2026-02-06T10:00:00Z,2026-02-06 10:00,2026-02-06 10:15,BUY,25,61.37,,DA_HEDGE,1236.58,TR_WEBER,LIMIT,True
TRD-001881,2026-02-06T04:15:00Z,2026-02-06 04:15,2026-02-06 04:30,SELL,250,34.3,RHEIN_CCGT,ID_OPTIM,-174.62,TR_SCHMIDT,LIMIT,True
TRD-001882,2026-02-06T21:15:00Z,2026-02-06 21:15,2026-02-06 21:30,SELL,50,87.86,BAYERN_SOLAR,DA_HEDGE,646.2,TR_FISCHER,LIMIT,True
TRD-001883,2026-02-06T20:45:00Z,2026-02-06 20:45,2026-02-06 21:00,SELL,100,80.6,NORDSEE_WIND,ID_OPTIM,-6218.71,TR_SCHMIDT,LIMIT,True
TRD-001884,2026-02-06T07:45:00Z,2026-02-06 07:45,2026-02-06 08:00,SELL,250,16.46,ISAR_OCGT,ID_OPTIM,-2004.61,TR_FISCHER,LIMIT,True
TRD-001885,2026-02-06T11:00:00Z,2026-02-06 11:00,2026-02-06 11:15,SELL,75,102.11,RHEIN_CCGT,ID_OPTIM,-1825.61,TR_MUELLER,LIMIT,True
TRD-001886,2026-02-06T20:30:00Z,2026-02-06 20:30,2026-02-06 20:45,SELL,25,84.64,ISAR_OCGT,SPREAD,-3518.23,TR_MUELLER,LIMIT,True
TRD-001887,2026-02-06T20:45:00Z,2026-02-06 20:45,2026-02-06 21:00,SELL,20,61.2,BAYERN_SOLAR,BALANCING,-4422.2,TR_FISCHER,LIMIT,True
TRD-001888,2026-02-06T16:45:00Z,2026-02-06 16:45,2026-02-06 17:00,SELL,10,80.67,NORDSEE_WIND,BALANCING,1407.39,TR_FISCHER,MARKET,True
TRD-001889,2026-02-06T04:45:00Z,2026-02-06 04:45,2026-02-06 05:00,BUY,10,67.02,,ID_OPTIM,3180.23,TR_WEBER,LIMIT,True
TRD-001890,2026-02-06T08:45:00Z,2026-02-06 08:45,2026-02-06 09:00,SELL,200,103.72,NORDSEE_WIND,BALANCING,1633.51,TR_SCHMIDT,ICEBERG,True
TRD-001891,2026-02-06T05:30:00Z,2026-02-06 05:30,2026-02-06 05:45,SELL,200,84.07,ISAR_OCGT,ID_OPTIM,-2784.98,TR_WEBER,LIMIT,True
TRD-001892,2026-02-06T07:15:00Z,2026-02-06 07:15,2026-02-06 07:30,SELL,250,85.25,BAYERN_SOLAR,BALANCING,-2978.23,TR_WEBER,LIMIT,True
TRD-001893,2026-02-06T16:15:00Z,2026-02-06 16:15,2026-02-06 16:30,SELL,150,71.33,ISAR_OCGT,SPREAD,-2282.03,TR_MUELLER,LIMIT,True
TRD-001894,2026-02-07T16:00:00Z,2026-02-07 16:00,2026-02-07 16:15,SELL,380,105.77,ISAR_OCGT,ID_OPTIM,2024.03,TR_SCHMIDT,LIMIT,True
TRD-001895,2026-02-07T14:15:00Z,2026-02-07 14:15,2026-02-07 14:30,SELL,50,74.4,RHEIN_CCGT,BALANCING,217.26,TR_SCHMIDT,ICEBERG,True
TRD-001896,2026-02-07T04:15:00Z,2026-02-07 04:15,2026-02-07 04:30,SELL,50,34.27,ISAR_OCGT,ID_OPTIM,262.83,TR_SCHMIDT,LIMIT,True
TRD-001897,2026-02-07T04:15:00Z,2026-02-07 04:15,2026-02-07 04:30,SELL,150,59.8,ISAR_OCGT,BALANCING,-8577.64,TR_FISCHER,LIMIT,True
TRD-001898,2026-02-07T17:45:00Z,2026-02-07 17:45,2026-02-07 18:00,SELL,380,77.04,RHEIN_CCGT,ID_OPTIM,6864.74,TR_MUELLER,LIMIT,True
TRD-001899,2026-02-07T18:30:00Z,2026-02-07 18:30,2026-02-07 18:45,SELL,20,128.75,ISAR_OCGT,ID_OPTIM,3226.91,TR_WEBER,LIMIT,True
TRD-001900,2026-02-07T18:00:00Z,2026-02-07 18:00,2026-02-07 18:15,SELL,150,79.69,BAYERN_SOLAR,SPREAD,-51.68,TR_SCHMIDT,LIMIT,True
TRD-001901,2026-02-07T16:00:00Z,2026-02-07 16:00,2026-02-07 16:15,BUY,20,108.77,,BALANCING,1375.81,TR_MUELLER,LIMIT,True
TRD-001902,2026-02-07T22:00:00Z,2026-02-07 22:00,2026-02-07 22:15,SELL,200,144.2,NORDSEE_WIND,SPREAD,-3101.53,TR_FISCHER,LIMIT,True
TRD-001903,2026-02-07T06:30:00Z,2026-02-07 06:30,2026-02-07 06:45,SELL,200,60.99,ISAR_OCGT,BALANCING,-2626.6,TR_WEBER,ICEBERG,True
TRD-001904,2026-02-07T22:30:00Z,2026-02-07 22:30,2026-02-07 22:45,SELL,380,38.64,RHEIN_CCGT,BALANCING,530.74,TR_SCHMIDT,LIMIT,True
TRD-001905,2026-02-07T00:30:00Z,2026-02-07 00:30,2026-02-07 00:45,SELL,75,56.44,BAYERN_SOLAR,BALANCING,-1090.55,TR_MUELLER,ICEBERG,True
TRD-001906,2026-02-07T15:00:00Z,2026-02-07 15:00,2026-02-07 15:15,SELL,250,90.24,ISAR_OCGT,ID_OPTIM,457.18,TR_MUELLER,LIMIT,True
TRD-001907,2026-02-07T13:15:00Z,2026-02-07 13:15,2026-02-07 13:30,SELL,75,96.83,RHEIN_CCGT,DA_HEDGE,3009.37,TR_SCHMIDT,LIMIT,True
TRD-001908,2026-02-07T22:15:00Z,2026-02-07 22:15,2026-02-07 22:30,SELL,25,1.67,ISAR_OCGT,ID_OPTIM,2169.96,TR_FISCHER,LIMIT,True
TRD-001909,2026-02-07T21:45:00Z,2026-02-07 21:45,2026-02-07 22:00,SELL,150,49.73,BAYERN_SOLAR,BALANCING,1264.03,TR_FISCHER,MARKET,True
TRD-001910,2026-02-07T23:45:00Z,2026-02-07 23:45,2026-02-08 00:00,SELL,200,73.36,NORDSEE_WIND,BALANCING,1662.09,TR_WEBER,LIMIT,True
TRD-001911,2026-02-07T14:45:00Z,2026-02-07 14:45,2026-02-07 15:00,SELL,250,59.06,NORDSEE_WIND,ID_OPTIM,1107.96,TR_SCHMIDT,LIMIT,True
TRD-001912,2026-02-07T20:15:00Z,2026-02-07 20:15,2026-02-07 20:30,BUY,50,57.55,,ID_OPTIM,-655.33,TR_FISCHER,LIMIT,True
TRD-001913,2026-02-07T05:00:00Z,2026-02-07 05:00,2026-02-07 05:15,SELL,250,82.74,RHEIN_CCGT,ID_OPTIM,2846.18,TR_SCHMIDT,ICEBERG,True
TRD-001914,2026-02-07T17:15:00Z,2026-02-07 17:15,2026-02-07 17:30,BUY,150,69.73,,ID_OPTIM,-3304.87,TR_WEBER,LIMIT,True
TRD-001915,2026-02-07T16:30:00Z,2026-02-07 16:30,2026-02-07 16:45,BUY,20,78.79,,ID_OPTIM,1330.47,TR_MUELLER,LIMIT,True
TRD-001916,2026-02-07T18:30:00Z,2026-02-07 18:30,2026-02-07 18:45,SELL,50,97.61,BAYERN_SOLAR,DA_HEDGE,-3425.21,TR_MUELLER,LIMIT,True
TRD-001917,2026-02-07T08:15:00Z,2026-02-07 08:15,2026-02-07 08:30,SELL,75,65.77,BAYERN_SOLAR,ID_OPTIM,956.78,TR_WEBER,LIMIT,True
TRD-001918,2026-02-07T18:30:00Z,2026-02-07 18:30,2026-02-07 18:45,SELL,25,46.28,BAYERN_SOLAR,DA_HEDGE,-5845.52,TR_FISCHER,LIMIT,True
TRD-001919,2026-02-07T05:45:00Z,2026-02-07 05:45,2026-02-07 06:00,SELL,75,40.73,ISAR_OCGT,BALANCING,-1269.68,TR_MUELLER,LIMIT,True
TRD-001920,2026-02-07T09:30:00Z,2026-02-07 09:30,2026-02-07 09:45,SELL,250,54.91,RHEIN_CCGT,SPREAD,185.39,TR_WEBER,MARKET,True
TRD-001921,2026-02-07T20:00:00Z,2026-02-07 20:00,2026-02-07 20:15,BUY,150,-27.59,,BALANCING,-2281.73,TR_SCHMIDT,LIMIT,True
TRD-001922,2026-02-07T00:00:00Z,2026-02-07 00:00,2026-02-07 00:15,BUY,75,39.31,,ID_OPTIM,-1580.3,TR_MUELLER,LIMIT,True
TRD-001923,2026-02-07T16:15:00Z,2026-02-07 16:15,2026-02-07 16:30,BUY,100,91.56,,ID_OPTIM,349.93,TR_MUELLER,MARKET,True
TRD-001924,2026-02-07T23:15:00Z,2026-02-07 23:15,2026-02-07 23:30,SELL,200,8.79,ISAR_OCGT,BALANCING,6836.44,TR_MUELLER,MARKET,True
TRD-001925,2026-02-07T10:15:00Z,2026-02-07 10:15,2026-02-07 10:30,SELL,10,107.18,ISAR_OCGT,ID_OPTIM,-922.16,TR_FISCHER,LIMIT,True
TRD-001926,2026-02-07T04:00:00Z,2026-02-07 04:00,2026-02-07 04:15,SELL,250,56.03,BAYERN_SOLAR,ID_OPTIM,1658.06,TR_WEBER,LIMIT,True
TRD-001927,2026-02-07T19:30:00Z,2026-02-07 19:30,2026-02-07 19:45,SELL,250,38.98,BAYERN_SOLAR,ID_OPTIM,2452.01,TR_MUELLER,LIMIT,True
TRD-001928,2026-02-07T10:00:00Z,2026-02-07 10:00,2026-02-07 10:15,BUY,250,87.19,,ID_OPTIM,-3964.69,TR_FISCHER,LIMIT,True
TRD-001929,2026-02-07T20:00:00Z,2026-02-07 20:00,2026-02-07 20:15,SELL,10,74.92,ISAR_OCGT,ID_OPTIM,-621.15,TR_WEBER,MARKET,True
TRD-001930,2026-02-07T14:30:00Z,2026-02-07 14:30,2026-02-07 14:45,BUY,25,79.03,,ID_OPTIM,2166.41,TR_FISCHER,MARKET,True
TRD-001931,2026-02-07T03:15:00Z,2026-02-07 03:15,2026-02-07 03:30,BUY,150,66.22,,ID_OPTIM,548.49,TR_WEBER,ICEBERG,True
TRD-001932,2026-02-07T21:30:00Z,2026-02-07 21:30,2026-02-07 21:45,SELL,25,120.16,RHEIN_CCGT,DA_HEDGE,-1807.7,TR_WEBER,ICEBERG,True
TRD-001933,2026-02-07T15:00:00Z,2026-02-07 15:00,2026-02-07 15:15,SELL,100,98.67,BAYERN_SOLAR,ID_OPTIM,3214.98,TR_WEBER,MARKET,True
TRD-001934,2026-02-07T05:00:00Z,2026-02-07 05:00,2026-02-07 05:15,SELL,25,97.04,RHEIN_CCGT,ID_OPTIM,1745.78,TR_MUELLER,LIMIT,True
TRD-001935,2026-02-07T00:45:00Z,2026-02-07 00:45,2026-02-07 01:00,SELL,20,44.03,ISAR_OCGT,BALANCING,4837.59,TR_MUELLER,LIMIT,True
TRD-001936,2026-02-07T09:15:00Z,2026-02-07 09:15,2026-02-07 09:30,SELL,10,117.66,NORDSEE_WIND,SPREAD,-1359.43,TR_WEBER,MARKET,True
TRD-001937,2026-02-07T04:00:00Z,2026-02-07 04:00,2026-02-07 04:15,SELL,380,85.57,BAYERN_SOLAR,ID_OPTIM,663.32,TR_FISCHER,LIMIT,True
TRD-001938,2026-02-07T18:15:00Z,2026-02-07 18:15,2026-02-07 18:30,SELL,380,105.26,BAYERN_SOLAR,ID_OPTIM,-5282.74,TR_WEBER,LIMIT,True
TRD-001939,2026-02-08T04:45:00Z,2026-02-08 04:45,2026-02-08 05:00,SELL,25,17.55,BAYERN_SOLAR,BALANCING,-1116.09,TR_WEBER,LIMIT,True
TRD-001940,2026-02-08T08:30:00Z,2026-02-08 08:30,2026-02-08 08:45,SELL,50,106.39,RHEIN_CCGT,DA_HEDGE,1497.53,TR_WEBER,LIMIT,True
TRD-001941,2026-02-08T02:30:00Z,2026-02-08 02:30,2026-02-08 02:45,BUY,20,51.9,,SPREAD,44.31,TR_FISCHER,LIMIT,True
TRD-001942,2026-02-08T18:45:00Z,2026-02-08 18:45,2026-02-08 19:00,SELL,10,56.21,RHEIN_CCGT,DA_HEDGE,-1580.9,TR_SCHMIDT,LIMIT,True
TRD-001943,2026-02-08T19:00:00Z,2026-02-08 19:00,2026-02-08 19:15,BUY,20,35.57,,BALANCING,-1420.42,TR_FISCHER,MARKET,True
TRD-001944,2026-02-08T23:15:00Z,2026-02-08 23:15,2026-02-08 23:30,SELL,50,74.61,ISAR_OCGT,DA_HEDGE,2278.96,TR_WEBER,LIMIT,True
TRD-001945,2026-02-08T04:45:00Z,2026-02-08 04:45,2026-02-08 05:00,SELL,380,22.06,BAYERN_SOLAR,SPREAD,4466.43,TR_WEBER,LIMIT,True
TRD-001946,2026-02-08T05:45:00Z,2026-02-08 05:45,2026-02-08 06:00,SELL,75,137.02,NORDSEE_WIND,ID_OPTIM,-2264.65,TR_SCHMIDT,LIMIT,True
TRD-001947,2026-02-08T07:00:00Z,2026-02-08 07:00,2026-02-08 07:15,SELL,250,47.28,NORDSEE_WIND,ID_OPTIM,4118.8,TR_SCHMIDT,LIMIT,True
TRD-001948,2026-02-08T21:00:00Z,2026-02-08 21:00,2026-02-08 21:15,SELL,100,85.56,NORDSEE_WIND,SPREAD,-2803.15,TR_SCHMIDT,LIMIT,True
TRD-001949,2026-02-08T23:15:00Z,2026-02-08 23:15,2026-02-08 23:30,SELL,50,66.6,RHEIN_CCGT,ID_OPTIM,-2786.39,TR_WEBER,LIMIT,True
TRD-001950,2026-02-08T01:45:00Z,2026-02-08 01:45,2026-02-08 02:00,BUY,100,71.64,,SPREAD,3966.35,TR_MUELLER,ICEBERG,True
TRD-001951,2026-02-08T04:30:00Z,2026-02-08 04:30,2026-02-08 04:45,SELL,150,59.31,ISAR_OCGT,ID_OPTIM,21.38,TR_SCHMIDT,LIMIT,True
TRD-001952,2026-02-08T17:15:00Z,2026-02-08 17:15,2026-02-08 17:30,SELL,380,79.91,ISAR_OCGT,SPREAD,-233.53,TR_MUELLER,MARKET,True
TRD-001953,2026-02-08T20:45:00Z,2026-02-08 20:45,2026-02-08 21:00,BUY,100,55.15,,BALANCING,3174.26,TR_SCHMIDT,ICEBERG,True
TRD-001954,2026-02-08T20:45:00Z,2026-02-08 20:45,2026-02-08 21:00,SELL,100,60.94,RHEIN_CCGT,SPREAD,-2213.5,TR_WEBER,ICEBERG,True
TRD-001955,2026-02-08T00:45:00Z,2026-02-08 00:45,2026-02-08 01:00,SELL,75,66.94,ISAR_OCGT,ID_OPTIM,285.5,TR_MUELLER,ICEBERG,True
TRD-001956,2026-02-08T12:00:00Z,2026-02-08 12:00,2026-02-08 12:15,SELL,100,141.77,ISAR_OCGT,DA_HEDGE,2648.8,TR_SCHMIDT,ICEBERG,True
TRD-001957,2026-02-08T13:30:00Z,2026-02-08 13:30,2026-02-08 13:45,SELL,250,24.56,BAYERN_SOLAR,BALANCING,85.07,TR_SCHMIDT,ICEBERG,True
TRD-001958,2026-02-08T06:15:00Z,2026-02-08 06:15,2026-02-08 06:30,SELL,100,48.74,ISAR_OCGT,BALANCING,-1514.95,TR_SCHMIDT,ICEBERG,True
TRD-001959,2026-02-08T19:45:00Z,2026-02-08 19:45,2026-02-08 20:00,BUY,25,34.29,,ID_OPTIM,-2276.35,TR_WEBER,LIMIT,True
TRD-001960,2026-02-08T03:00:00Z,2026-02-08 03:00,2026-02-08 03:15,SELL,100,75.9,RHEIN_CCGT,ID_OPTIM,1903.57,TR_WEBER,ICEBERG,True
TRD-001961,2026-02-08T07:00:00Z,2026-02-08 07:00,2026-02-08 07:15,SELL,250,84.8,ISAR_OCGT,ID_OPTIM,-3473.83,TR_WEBER,LIMIT,True
TRD-001962,2026-02-08T12:15:00Z,2026-02-08 12:15,2026-02-08 12:30,SELL,100,82.48,ISAR_OCGT,DA_HEDGE,3605.51,TR_MUELLER,LIMIT,True
TRD-001963,2026-02-08T22:00:00Z,2026-02-08 22:00,2026-02-08 22:15,SELL,250,68.74,BAYERN_SOLAR,DA_HEDGE,-2051.63,TR_FISCHER,ICEBERG,True
TRD-001964,2026-02-08T09:45:00Z,2026-02-08 09:45,2026-02-08 10:00,SELL,10,69.02,BAYERN_SOLAR,BALANCING,3927.27,TR_FISCHER,MARKET,True
TRD-001965,2026-02-08T01:30:00Z,2026-02-08 01:30,2026-02-08 01:45,SELL,150,52.25,NORDSEE_WIND,BALANCING,-1279.04,TR_FISCHER,LIMIT,True
TRD-001966,2026-02-08T16:30:00Z,2026-02-08 16:30,2026-02-08 16:45,BUY,150,95.41,,SPREAD,2821.8,TR_WEBER,LIMIT,True
TRD-001967,2026-02-08T01:30:00Z,2026-02-08 01:30,2026-02-08 01:45,SELL,200,60.1,RHEIN_CCGT,SPREAD,2432.77,TR_SCHMIDT,MARKET,True
TRD-001968,2026-02-08T04:45:00Z,2026-02-08 04:45,2026-02-08 05:00,SELL,25,37.5,RHEIN_CCGT,ID_OPTIM,6066.33,TR_WEBER,LIMIT,True
TRD-001969,2026-02-08T13:00:00Z,2026-02-08 13:00,2026-02-08 13:15,SELL,200,64.08,BAYERN_SOLAR,ID_OPTIM,566.11,TR_SCHMIDT,LIMIT,True
TRD-001970,2026-02-08T23:30:00Z,2026-02-08 23:30,2026-02-08 23:45,SELL,25,93.29,BAYERN_SOLAR,ID_OPTIM,-1546.74,TR_MUELLER,LIMIT,True
TRD-001971,2026-02-08T12:15:00Z,2026-02-08 12:15,2026-02-08 12:30,BUY,75,134.0,,BALANCING,66.11,TR_SCHMIDT,ICEBERG,True
TRD-001972,2026-02-08T16:30:00Z,2026-02-08 16:30,2026-02-08 16:45,SELL,150,107.47,BAYERN_SOLAR,SPREAD,-3443.2,TR_WEBER,LIMIT,True
TRD-001973,2026-02-08T04:45:00Z,2026-02-08 04:45,2026-02-08 05:00,SELL,380,63.99,ISAR_OCGT,BALANCING,-777.21,TR_FISCHER,LIMIT,True
TRD-001974,2026-02-08T23:00:00Z,2026-02-08 23:00,2026-02-08 23:15,SELL,380,85.3,ISAR_OCGT,ID_OPTIM,-2078.2,TR_MUELLER,LIMIT,True
TRD-001975,2026-02-08T00:00:00Z,2026-02-08 00:00,2026-02-08 00:15,SELL,380,136.77,RHEIN_CCGT,ID_OPTIM,3126.4,TR_FISCHER,LIMIT,True
TRD-001976,2026-02-08T08:45:00Z,2026-02-08 08:45,2026-02-08 09:00,SELL,50,105.59,BAYERN_SOLAR,ID_OPTIM,2471.84,TR_WEBER,ICEBERG,True
TRD-001977,2026-02-08T10:00:00Z,2026-02-08 10:00,2026-02-08 10:15,SELL,380,110.63,NORDSEE_WIND,SPREAD,4572.16,TR_FISCHER,MARKET,True
TRD-001978,2026-02-08T02:45:00Z,2026-02-08 02:45,2026-02-08 03:00,SELL,50,-22.66,NORDSEE_WIND,BALANCING,9340.74,TR_SCHMIDT,LIMIT,True
TRD-001979,2026-02-08T03:30:00Z,2026-02-08 03:30,2026-02-08 03:45,SELL,10,51.27,NORDSEE_WIND,SPREAD,1415.08,TR_FISCHER,MARKET,True
TRD-001980,2026-02-08T01:45:00Z,2026-02-08 01:45,2026-02-08 02:00,SELL,10,41.58,ISAR_OCGT,ID_OPTIM,2688.87,TR_SCHMIDT,LIMIT,True
TRD-001981,2026-02-08T06:15:00Z,2026-02-08 06:15,2026-02-08 06:30,SELL,100,27.79,BAYERN_SOLAR,SPREAD,1689.27,TR_SCHMIDT,ICEBERG,True
